DOMAIN,FQDN,URL,keywordInURL,title,description,keywords,hyperlinks,admission,engineering,management,gre,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/mmedic-modular-medical-integrated-curriculum/,False,MMEDIC Modular Medical Integrated Curriculum | College of Engineering,THe Modular Medical Integrated Curriculum (MMEDIC) is a competitive early selection program designed for biomedical engineering students who are interested in becoming physicians.,,0,1,12,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/materials-minor/,False,Minor in Materials Science & Engineering | College of Engineering,"Engineering Undergraduates can complement their degree with an in-depth minor in Materials Science & Engineering, gaining an understanding of the properties of various materials—from metals and semiconductors to biopolymers—and learning how to manipulate those materials to make useful products.",,0,0,14,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/mechanical-minor/,False,Minor in Mechanical Engineering | College of Engineering,"Engineering Undergraduates can complement their degree with a minor in Mechanical Engineering, one of the largest and broadest engineering disciplines, encompassing the development of a broad range of systems from specialized equipment to everyday household items.",,0,0,15,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/systems-minor/,False,Minor in Systems Engineering | College of Engineering,"Undergraduates can earn a minor in Systems Engineering, where they learn about building, analyzing and managing electrical, mechanical, chemical, biological or logistical systems, among others.",,0,0,14,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/programs/dresden-engineering-program/,True,Germany Dresden Engineering | Study Abroad,,,0,0,14,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/programs/madrid-engineering-program/,True,Spain Madrid Engineering | Study Abroad,,,0,0,12,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/programs/sydney-sophomore-engineering-program/,True,Australia Sydney Sophomore Engineering | Study Abroad,,,0,0,16,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/programs/auckland-university-studies-program/,False,New Zealand Auckland University Studies | Study Abroad,,,0,0,5,6,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/programs/dublin-engineering-program/,True,Ireland Dublin Engineering | Study Abroad,,,0,1,13,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/programs/national-university-of-singapore-exchange/,False,Singapore National University of Singapore Exchange | Study Abroad,,,0,1,6,4,0,
bu.edu,www.bu.edu,http://www.bu.edu/abroad/,False,Study Abroad,"Boston University Study Abroad offers world-class internship and study abroad programs. Students from Boston University and over 150 other colleges and universities nationwide enjoy the opportunity to study language, liberal arts, fine arts, science, business, engineering, or pursue an internship.","Study abroad, Boston University, Antigua, San Bartolo, Guatemala, Auckland, New Zealand, Burgos, Spain, Dresden, Germany, Dublin, Ireland, Geneva, Switzerland, Grenoble, France, Haifa, Israel, Lima, Ayacucho, Peru, London, England, Los Angeles, California, Madrid, Spain, Menorca, Spain, Padova, Italy, Paris, France, Quito, Ecuador, Rabat, Morocco, Shanghai, China, Sydney, Australia, Tel Aviv, Israel, Venice, Italy, Washington, DC",0,0,1,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/link/bin/uiscgi_applicantlink.pl/uismpl,False,Boston University | ApplicantLink,,,0,1,0,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/admissions/transfer/why-i-chose-to-transfer/10-reasons/,True,Top 10 Reasons to Choose BU »  Undergraduate Admissions  | Boston University,,,0,0,0,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/admissions/transfer/,True,Transfer Students »  Undergraduate Admissions  | Boston University,,,0,0,0,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/admissions/transfer/transfer-credit/transfer-equivalency/,True,Boston University’s Transfer Equivalency »  Undergraduate Admissions  | Boston University,,,0,1,0,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/11/meche-asst-prof-emily-ryan-receives-2017-scialog-fellowship/,False,MechE Asst. Prof. Emily Ryan Receives 2017 Scialog Fellowship | College of Engineering,,,0,0,4,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/01/26/new-ms-in-ece-to-train-new-generation-of-agile-adaptable-engineers/,False,"New MS in ECE to train new generation of agile, adaptable engineers | College of Engineering",,,0,1,10,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/11/21/ece-and-cs-to-prestigious-women-in-computing-celebration/,False,ECE and CS Sends Students to Prestigious Women in Computing Celebration | College of Engineering,,,0,0,10,0,4,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/08/02/strategies-for-success-in-the-engineering-classroom-chinese-version/,True,Strategies for Success in the Engineering Classroom (Chinese Version) | College of Engineering,,,0,0,9,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/05/24/a-chinese-partnership-for-eng/,False,A Chinese Partnership for ENG | College of Engineering,,,0,0,19,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/04/26/new-eng-offerings-in-data-analytics-cybersecurity-and-robotics/,False,"New ENG Offerings in Data Analytics, Cybersecurity and Robotics | College of Engineering",,,0,0,10,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/02/12/masters-programs-now-include-internship-option-6/,False,Master’s Programs Now Include Internship Option | College of Engineering,,,0,0,15,1,2,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2015/03/26/strategies-for-success-in-the-engineering-classroom/,True,Strategies for Success in the Engineering Classroom | College of Engineering,,,0,0,15,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/master-of-science-program-in-biomedical-engineering/,True,BU College of Engineering Master's of Science Program in Biomedical Engineering | College of Engineering,Providing the necessary foundation in molecular- or systems-level biology/physiology and mathematics for students to pursue advanced biomedical engineering careers.,,0,0,21,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/master-of-science-in-electrical-computer-engineering/,True,Master of Science in Electrical & Computer Engineering | College of Engineering,"Our integrated Master of Science in Electrical and Computer Engineering Degree provides training, skills, and expertise across these traditionally separated domains. It gives you great flexibility in how you shape your Master of Science program and how you present yourself to potential employers.",,0,0,22,0,2,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/ms-in-mechanical-engineering/,True,Master of Science (MS) in Mechanical Engineering (ME) | College of Engineering,The Master of Science (MS) in Mechanical Engineering (ME) is a flexible program for students who desire advanced training in specific areas of mechanical engineering as a prelude to a career in either research or industry.,,0,0,25,1,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/master-of-science-in-product-design-and-manufacture/,False,New M.S. | Product Design & Manufacture | College of Engineering,,,0,0,8,1,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/master-of-science-ms-non-thesis-in-materials-science-engineering-mse/,True,Master of Science (MS) non-thesis in Materials Science & Engineering (MSE) | College of Engineering,The Master of Science (MS) non-thesis degree in Materials Science & Engineering (MSE) is a master’s program designed for graduating senior undergraduates who wish to engage in graduate studies in materials science and engineering.,,0,1,23,1,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/se-master-of-science-ms/,False,Master of Science (MS) with thesis in Systems Engineering (SE) | College of Engineering,The Master of Science (MS) with thesis in Systems Engineering (SE) is designed to provide advanced training in systems engineering for students focusing on a research-oriented career in academia or industry.,,0,1,21,1,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/master-of-engineering-meng-biomedical-bme/,True,BU College of Engineering Master of Engineering (MEng) Degree in Biomedical Engineering | College of Engineering,"Students looking for a career in the healthcare sector gain fundamental technology, technology development and commercialization skills important to biomedical engineers.",,0,0,24,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/master-of-engineering-in-materials-science-engineering/,True,Master of Engineering (MEng) in Materials Science & Engineering (MSE) | College of Engineering,"The flexible Master of Engineering (MEng) degree in Materials Science & Engineering (MSE) is a professional master’s program that can be completed in one year of full-time study, or up to two years if an internship or project-based experience is desired. Part-time options are also available.",,0,1,30,4,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/masters-degree-programs/special-programs/,True,Special Programs | College of Engineering,,,0,0,13,1,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/masters-degree-programs/faq/,True,FAQ for Prospective Graduate Students | College of Engineering,FAQ for Prospective Graduate Students,,0,0,15,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/graduate/programs/,False,Biomedical Engineering Graduate Programs | College of Engineering,,,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/leap/applying/,False,Applying to LEAP | College of Engineering,"Apply to LEAP, a unique program bridging the gap between non-Engineering undergraduate degrees and our prestigious Master’s programs.",,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/leap/faq/,False,Frequently Asked Questions | College of Engineering,"Frequently asked questions about LEAP, BU’s program bridging the gap between non-Engineering undergraduate degrees and our prestigious Master’s programs.",,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/leap/info-session/,False,Attend an Online Info Session | College of Engineering,"Sign up for an info session to learn more about LEAP, a unique program bridging the gap between non-Engineering undergraduate degrees and our prestigious Master’s programs.",,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/leap/planning/,False,Program Planning | College of Engineering,Plan your LEAP experience today: Bridge the gap between your non-Engineering undergraduate degree and our prestigious Master’s programs.,,0,0,23,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/leap/feedback/,False,LEAP Students Say | College of Engineering,Our LEAP graduates talk about bridging the gap between non-Engineering undergraduate degrees and our prestigious Master’s programs.,,0,0,17,1,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/bme-post-bs-phd/,False,Post-BS PhD in Biomedical Engineering | College of Engineering,PhD in Biomedical Engineering (BME) students obtain advanced education and research training while working with our world-renowned faculty.,,0,0,11,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/bme-post-masters-phd/,False,Post-MS PhD in Biomedical Engineering | College of Engineering,PhD in Biomedical Engineering (BME) students obtain advanced education and research training while working with our world-renowned faculty.,,0,0,12,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/bme-mdphd/,False,MD/PhD in Biomedical Engineering (BME) | College of Engineering,"This program allows qualified students to obtain their MD and PhD degrees simultaneously, providing students with the opportunity to obtain advanced education and research training in one of the medical sciences while providing exposure to and training in clinical medicine.",,0,0,11,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/ce-phd/,False,PhD in Computer Engineering (CE): Post-Bachelor’s Degree | College of Engineering,"As a computer engineering PhD student, you will pursue theoretical and empirical studies alongside our world-renowned faculty.",,0,0,12,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/ce-phd-post-masters-option/,False,PhD in Computer Engineering (CE): Post-Master’s Degree | College of Engineering,,,0,0,10,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/ee-phd-post-bachelors-degree/,True,PhD in Electrical Engineering (EE): Post-Bachelor’s Degree | College of Engineering,"As an electrical or computer engineering PhD student, you will pursue theoretical and empirical studies in a topic area determined by your interests, while working with our world-renowned faculty.",,0,0,11,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/ee-phd-post-masters-degree-option/,True,PhD in Electrical Engineering (EE): Post-Master’s Degree | College of Engineering,"As a PhD student in Boston, you will be in the midst of a vibrant high-tech research community with world-renowned faculty.",,0,0,11,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/mse-phd-programs/,False,PhD in Materials Science & Engineering (MSE) | College of Engineering,"The Materials Science & Engineering (MSE) post-bachelor's PhD and post-master's PhD programs offer specialized study in the science, engineering, and technology of modern materials, integrating courses in engineering, chemistry, and physics.",,0,1,16,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/me-phd-program/,False,PhD in MechE | College of Engineering,Our Mechanical Engineering PhD are leaders in research and education in academia and industry - they carry with them a strong network of peers that they built during their graduate studies here.,,0,0,8,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/programs/se-phd-programs/,False,PhD in Systems Engineering (SE) | College of Engineering,"Systems Engineering (SE) offers the Post-Bachelor’s PhD (MS/PhD) and the Post-Master’s PhD which both provide opportunities for research in automation, control and robotics, communication and networking, computational and systems biology, information sciences, and production, service systems and supply chain management.",,0,1,13,3,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/apply/how-to-apply/,False,How to Apply | College of Engineering,,,0,4,18,0,6,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/apply/eng-graduate-programs-faq/,False,Admissions FAQ | College of Engineering,,,0,15,31,1,22,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/apply/graduate-tuition-fees/,False,Tuition & Fees | College of Engineering,,,0,0,3,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/apply/graduate-fellowships-and-financial-aid/,False,BU College of Engineering Graduate Fellowships and Financial Aid | College of Engineering,,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/prospective-graduate/apply/contact-us/,False,Contact Us | College of Engineering,,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/programs/,False,BME Programs | College of Engineering,,,0,0,34,0,4,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/rooms/,False,Reserve a Room | College of Engineering,,,0,0,4,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/05/17/microbiome/,False,BU at National Microbiome Initiative | College of Engineering,,,0,0,8,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/12/20/single-dose-drug-delivery-system-creates-hope-for-streamlined-cancer-treatment/,False,Single-dose drug delivery system creates hope for streamlined cancer treatment | College of Engineering,,,0,0,4,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/12/20/undergraduates-receive-recognition-for-synthetic-biology-projects-at-2017-igem-jamboree/,False,Undergraduates Receive Recognition for Synthetic Biology Projects at 2017 iGEM Jamboree | College of Engineering,,,0,0,6,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/about/,False,BU College of Engineering - About Biomedical Engineering Department | College of Engineering,"Boston University biomedical engineers are committed to the advancement of research and education in biotechnology, biomolecular engineering, sensory systems, cardiopulmonary engineering, neuroscience, micro-and nano-systems, synthetic biology, systems biology and biomechanics and biomaterials.",,0,0,12,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/available-positions/,False,Jobs | College of Engineering,,,0,0,4,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/undergraduate/,False,Prospective BME Undergraduate Students | College of Engineering,,,0,0,6,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/graduate/,False,Prospective BME Graduate Students | College of Engineering,,,0,0,16,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/bme/contact/,False,BME Contact Us | College of Engineering,,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/10/05/an-ece-leader-and-a-community-of-strong-collaborators/,False,An ECE Leader and a Community of Strong Collaborators | College of Engineering,,,0,0,6,2,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/06/01/new-3d-metals-printer-keeps-epic-on-cutting-edge-of-product-design-manufacture/,False,New 3D Metals Printer Keeps EPIC on Cutting Edge of Product Design & Manufacture | College of Engineering,,,0,0,9,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/05/31/how-machine-learning-is-helping-us-predict-heart-disease-and-diabetes/,False,How Machine Learning Is Helping Us Predict Heart Disease and Diabetes | College of Engineering,,,0,0,4,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/05/10/ece-to-the-rescue/,False,ECE to the Rescue | College of Engineering,,,0,0,9,0,3,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/04/03/how-to-hack-a-cell/,False,How to Hack a Cell | College of Engineering,,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/03/07/forging-a-new-path/,False,Forging a New Path | College of Engineering,,,0,0,6,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/03/06/wong-to-deliver-delisi-lecture-april-25/,False,Wong to Deliver DeLisi Lecture April 25 | College of Engineering,,,0,0,15,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/02/13/emphysema-a-new-way-to-predict-treatment-outcomes/,False,Emphysema: A New Way to Predict Treatment Outcomes? | College of Engineering,,,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/01/27/eng-key-partner-in-major-national-bioengineering-initiative/,True,ENG Key Partner in Newly Announced $80 Million Advanced Tissue Biofabrication Manufacturing USA Institute | College of Engineering,,,0,0,12,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/01/12/bme-professor-muhammad-zaman-in-wall-street-journal/,False,BME Professor Muhammad Zaman profiled in Wall Street Journal | College of Engineering,,,0,0,3,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/01/09/new-ms-in-product-design-manufacture-addresses-21st-century-needs/,False,New MS in Product Design & Manufacture Addresses 21st Century Needs | College of Engineering,,,0,0,11,1,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2017/01/04/study-supports-final-pivotal-trial-of-bionic-pancreas/,False,Study Supports Final Pivotal Trial of Bionic Pancreas | College of Engineering,,,0,0,4,1,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/11/23/zhang-named-aaas-fellow/,False,Zhang Named AAAS Fellow | College of Engineering,,,0,0,3,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/11/15/an-internet-of-cars/,False,An Internet of Cars – Cassandras Nets Grant to Develop Smart Car Technology | College of Engineering,,,0,0,3,0,2,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2016/10/14/khalil-wins-nih-new-innovator-award/,False,Khalil Wins NIH ‘New Innovator Award’ | College of Engineering,,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/29/american-society-of-mechanical-engineers/,False,American Society of Mechanical Engineers | College of Engineering,,,0,0,4,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/29/society-of-manufacturing-engineers-2/,False,Society of Manufacturing Engineers | College of Engineering,,,0,0,4,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/18/bu-led-study-may-explain-cte-without-concussions-head-injuries-may-cause-progressive-brain-disease/,True,BU-Led Study May Explain CTE without Concussions | College of Engineering,,,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/ece/programs/,False,ECE Degree Programs | College of Engineering,,,0,0,33,0,4,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/24/goyal-receives-ieee-signal-processing-society-best-paper-award/,False,Goyal Receives IEEE Signal Processing Society Best Paper Award | College of Engineering,,,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/ece/about/,False,About | College of Engineering,,,0,0,8,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/ece/undergraduate/,False,BU ECE Undergrad | College of Engineering,,,0,0,8,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/mse/mse-programs/,False,MSE Degree Programs | College of Engineering,,,0,0,32,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/mse/about/,False,About MSE | College of Engineering,,,0,0,8,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/mse/mse-room-reservations/,False,MSE Reserve a Room | College of Engineering,,,0,0,6,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/mse/contact-us/,False,MSE Contact Us | College of Engineering,,,0,0,9,0,10,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/12/dxl-3-sounding-rocket-to-launch-on-sunday/,False,DXL-3 Sounding Rocket: Successful launch on January 19 | College of Engineering,,,0,0,6,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/22/design-engineer-iterate-build-the-ian-schon-eng12-story/,False,"Design, Engineer, Iterate, Build: The Ian Schon (ENG’12) Story | College of Engineering",,,0,0,12,0,2,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/me/about/,False,College of Engineering,,,0,0,10,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/me/academics/,False,Academics | College of Engineering,,,0,0,8,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/me/me-programs/,False,Admissions | College of Engineering,,,0,0,37,1,4,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/me/reserve-a-room/,False,Reserve a Room | College of Engineering,,,0,0,9,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/se/se-programs/,False,SE Degree Programs | College of Engineering,,,0,0,36,3,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/se/about/,False,About SE | College of Engineering,,,0,0,13,2,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/2018/01/03/cise-seed-awards-for-innovative-new-collaborations/,False,CISE Seed Awards for Innovative New Collaborations | College of Engineering,,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/departments/se/contact-us/,False,Contact the Division of Systems Engineering | College of Engineering,,,0,0,10,0,2,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/special-programs/,False,ENG Special Programs | College of Engineering,,,0,0,6,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/academics/eng/courses/,False,Courses »  Academics  | Boston University,,,0,0,23,1,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/eng-area-of-study-for-energy-technologies/,False,Energy Technologies | College of Engineering,The College of Engineering offers both undergraduate and graduate study opportunities in the critical area of Energy & Sustainability.,,0,0,7,1,4,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/eng-area-of-study-in-computer-engineering/,True,Computer Engineering | College of Engineering,"Our graduates drive innovation across industry and research institutions, working on hardware platforms, software applications and computer networks.",,0,0,26,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study-in-biomedical/,False,Biomedical Engineering | College of Engineering,The College of Engineering is home to one of the world’s first and highest-rated Biomedical Engineering programs.,,0,0,40,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study-aerospace/,False,Aerospace | College of Engineering,The Aerospace Concentration is available to students in the Mechanical Engineering bachelor’s degree program.,,0,0,13,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/eng-area-of-study-in-nanotechnology/,False,Nanotechnology | College of Engineering,Engineers with expertise in nanotechnology are becoming increasingly valuable as our technology gets smaller and smaller—and more sophisticated.,,0,0,5,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study_systems-engineering/,True,Systems Engineering | College of Engineering,BU is deeply committed to systems engineering as a discipline. Our Division of Systems Engineering boasts respected participating faculty members and additional research affiliates from across the University.,,0,0,45,4,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study-technology-innovation/,False,Technology Innovation | College of Engineering,"The undergraduate concentration in Technology Innovation teaches you how to create marketable products, at a time when demand for engineers with hands-on experience in interdisciplinary fields is growing.",,0,0,6,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study-in-mechanical-engineering/,True,Mechanical Engineering | College of Engineering,"Engineers with bachelor’s degrees often work as members of a design team, as technical support or in quality control, while those with advanced degrees often move directly into lead design or research positions.",,0,0,37,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study-in-photonics/,False,Photonics | College of Engineering,"BU is one of the few universities in the world to offer photonics research. Our faculty are highly respected in the field, and we boast some of the best photonics research facilities in the nation.",,0,0,3,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/manufacturing-engineering/,True,Manufacturing Engineering | College of Engineering,"Manufacturing engineering encompasses all aspects of manufacturing products—designing everything from the mechanical and electrical components of the products, to automated assembly processes, to the supply chain that gets materials to the factory.",,0,0,25,3,2,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/engineering-innovation/,True,Engineering Innovation | College of Engineering,"This graduate certificate program enhances your technical and business analytical skills and develops graduate-level expertise in areas such as technology ventures, intellectual asset management and development, product development and product strategy.",,0,0,10,2,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/materials-science-engineering/,True,Materials Science & Engineering | College of Engineering,"Materials science & engineering is a truly interdisciplinary field at BU—strong affiliations and collaborations exist between faculty from the College of Engineering, the College of Arts & Sciences and the Henry M. Goldman School of Dental Medicine.",,0,0,33,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/academics/areas-of-study/area-of-study_electrical-engineering/,True,Electrical Engineering | College of Engineering,Our students engage in outstanding electrical engineering education and conduct research in electro-physics and information science and systems.,,0,0,31,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/bostonia/fall11/engineer/,False,Making Good - Bostonia Fall 2011,"First, Ken Lutchen gave engineering students a more meaningful education. Now he wants them to have more meaningful lives.",,0,0,29,2,1,
bu.edu,www.bu.edu,http://www.bu.edu/campaign/support-your-school/eng/,False,College of Engineering »  Campaign  | Boston University,,,0,0,11,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/about/deans-welcome/dean-lutchen/,False,Dean Kenneth Lutchen-Boston University College of Engineering | College of Engineering,"Kenneth R. Lutchen, Dean, College of Engineering, Professor, Biomedical Engineering. Dr. Kenneth R. Lutchen has been the dean of the Boston University College of Engineering since 2006, and a member of the Biomedical Engineering faculty since 1984.",,0,0,36,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/about/outreach-diversity/outreach-first-robotics/,False,Outreach: College of Engineering Students Mentor First Robotics Teams | College of Engineering,BU College of Engineering undergraduates from the Technology Innovation Scholars program mentor Boston-area high school FIRST® teams.,,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/gwise/,False, Graduate Women in Science and Engineering » Boston University,Boston University,Boston University,0,0,3,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/eng/about/outreach-diversity/stem-spotlight/,False,"Spotlight Outreach, Diversity, STEM | College of Engineering",,,0,0,7,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/about/outreach-diversity/outreach-k-12/,False,Boston University College of Engineering Outreach_K-12 | College of Engineering,College of Engineering works with schools and other organizations to bring the excitement of engineering to young people.,,0,0,19,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/eng/about/outreach-diversity/stem-speak/,False,STEM Undergrad Ambassadors Speak | College of Engineering,,,0,0,9,2,1,
bu.edu,www.bu.edu,http://www.bu.edu/academics/schools-colleges/,False,Schools & Colleges »  Academics  | Boston University,,,0,0,4,4,1,
bu.edu,www.bu.edu,http://www.bu.edu/academics/bulletin/,False,Bulletin »  Academics  | Boston University,,,0,0,4,4,1,
bu.edu,www.bu.edu,http://www.bu.edu/academics/degree-programs/,True,Degree Programs »  Academics  | Boston University,,,0,0,10,22,5,
bu.edu,www.bu.edu,http://www.bu.edu/academics/eng/,False,College of Engineering »  Academics  | Boston University,,,0,0,60,0,0,
bu.edu,www.bu.edu,http://www.bu.edu/academics/eng/programs/systems-engineering/meng/,True,MEng in Systems Engineering »  Academics  | Boston University,,,0,0,17,7,0,
bu.edu,www.bu.edu,http://www.bu.edu/academics/eng/programs/systems-engineering/minor-in-systems-engineering/,True,Minor in Systems Engineering »  Academics  | Boston University,,,0,0,20,0,1,
bu.edu,www.bu.edu,http://www.bu.edu/academics/eng/programs/systems-engineering/ms/,True,MS in Systems Engineering »  Academics  | Boston University,,,0,0,13,3,0,
